年月日,up_down,Open,High,Low,Close,Volume,Turnover rate,Market capitalization,ln_past_return,PE ratio,Dividend yield,ROA,ROE,EBT Margin,Net profit margin growth rate,Current ratio,Quick ratio,D/E ratio,Share capital,Retained earnings,TW_Index,SP_500,Semi,NASDAQ,XLK,QQQ,Fed_interest_rate,TW_unemployment_rate,TW_gdp,TW_economic_index,Rediscount_Rate,Secured_Loan_Rate,1M_Deposit_Rate,1Y_Deposit_Rate,Base_Loan_Rate,Overnight_Weighted_Rate,Commercial_Paper_Rate,10Y_Gov_Bond_Rate,Overall_Index,Food,Clothing,Housing,Transport_Communication,Healthcare,Education_Recreation,Miscellaneous
2021-08-11 00:00:00,1,59.7,61,58.8,59.9,237426,1.9111,744154,0.1671,23.5983,2.6709,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17227.17969,4436.75,3358.870117,14788.08984,153.25,366.8399963,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-12 00:00:00,1,60.3,61.5,59.8,60.1,166046,1.3366,746638,0.3333,23.6771,2.662,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17219.93945,4442.410156,3350.929932,14765.13965,153.2700043,366.2099915,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-13 00:00:00,0,60.3,60.4,57.5,57.6,224287,1.8054,715580,-4.2487,22.6922,2.7776,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16982.10938,4460.830078,3312.959961,14816.25977,154.1499939,367.5299988,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-16 00:00:00,0,56.5,58,56.4,57.1,142298,1.1454,709369,-0.8718,22.4952,2.8019,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16858.76953,4460.830078,3312.959961,14816.25977,154.1499939,367.5299988,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-17 00:00:00,0,58,58.4,56,56.1,152522,1.2277,696945,-1.7668,22.1012,2.8519,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16661.35938,4479.709961,3322.639893,14793.75977,155.6900024,368.980011,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-18 00:00:00,1,55.3,58.2,55.3,58.1,191647,1.5426,721792,3.503,22.8891,2.7537,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16826.26953,4448.080078,3256.820068,14656.17969,154.3999939,365.730011,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-19 00:00:00,0,57.2,57.4,55.5,55.5,176910,1.424,689491,-4.5783,21.8648,2.8827,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16375.40039,4400.27002,3208.830078,14525.91016,152.2700043,362.2099915,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-20 00:00:00,1,56.3,56.4,54.4,55.7,142080,1.1437,691976,0.3597,21.9436,2.8723,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16341.94043,4405.799805,3235.870117,14541.79004,153.7599945,363.9599915,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-23 00:00:00,1,57.4,58.8,57,58.6,163631,1.3171,728004,5.0755,23.0861,2.7302,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16741.83984,4405.799805,3235.870117,14541.79004,153.7599945,363.9599915,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-24 00:00:00,0,59.6,60.1,58.3,58.4,177627,1.4298,725519,-0.3419,23.0073,2.7395,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16818.73047,4479.529785,3342.01001,14942.65039,157.75,373.230011,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-25 00:00:00,1,59.4,60.6,59.2,60,224638,1.8082,745396,2.7029,23.6377,2.6665,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17045.85938,4486.22998,3345.389893,15019.7998,157.5700073,374.3699951,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-26 00:00:00,1,62.4,62.7,60.3,61.2,260011,2.0929,760304,1.9803,24.1104,2.6142,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17066.96094,4496.189941,3372.550049,15041.86035,157.4799957,374.7999878,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-27 00:00:00,1,61,61.8,60.4,61.7,170082,1.3691,766516,0.8137,24.3074,2.593,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17209.92969,4470,3370.389893,14945.80957,156.4900055,372.4200134,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-30 00:00:00,1,62.4,63,61.7,62.8,205442,1.6537,780181,1.7671,24.7408,2.5476,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17396.51953,4470,3370.389893,14945.80957,156.4900055,372.4200134,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-08-31 00:00:00,1,62.4,63.1,61.5,63.1,180847,1.4557,783908,0.4766,24.0608,2.5355,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17490.28906,4528.790039,3446.439941,15265.88965,159.6999969,380.2600098,0.09,4.53,5400530,38,1.125,1.5,0.35,0.77,2.441,0.082,0.24,0.4,99.97,99.64,98.64,100.21,100.83,99.77,99.87,99.9
2021-09-01 00:00:00,1,62.8,64.5,62.6,64.1,259821,2.0914,796332,1.5724,24.4421,2.4959,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17473.99023,4522.680176,3417.719971,15259.24023,158.8600006,379.9500122,0.09,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-02 00:00:00,0,65,67,64,64,420645,3.3859,795089,-0.1561,24.404,2.4998,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17319.75977,4524.089844,3399.949951,15309.37988,158.8999939,380.5799866,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-03 00:00:00,1,65.5,70,65.4,70,638063,5.136,869629,8.9612,26.6919,2.2856,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17516.91992,4536.950195,3411.320068,15331.17969,158.7299957,380.3999939,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-06 00:00:00,0,69.1,72,68.3,69.9,583661,4.6981,868387,-0.143,26.6538,2.2888,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17495.30078,4536.950195,3411.320068,15331.17969,158.7299957,380.3999939,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-07 00:00:00,0,70.1,70.6,67.6,68.2,330249,2.6583,847267,-2.4621,26.0055,2.3459,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17428.86914,4536.950195,3411.320068,15331.17969,158.7299957,380.3999939,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-08 00:00:00,0,67.1,67.9,65.1,65.8,371885,2.9935,817451,-3.5825,25.0904,2.4314,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17270.49023,4520.029785,3419.72998,15374.33008,159.3999939,382.1099854,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-09 00:00:00,1,65.3,67.9,65.1,67.5,280520,2.258,838571,2.5508,25.7386,2.3702,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17304.33008,4514.069824,3377.679932,15286.63965,158.7899933,380.7799988,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-10 00:00:00,1,67.4,69,67.2,68.2,212753,1.7125,847267,1.0317,26.0055,2.3459,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17474.57031,4493.279785,3390.840088,15248.25,158.1900024,379.4700012,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-13 00:00:00,0,68.3,68.9,66.8,66.8,164864,1.3271,829874,-2.0741,25.4717,2.395,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17446.31055,4493.279785,3390.840088,15248.25,158.1900024,379.4700012,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-14 00:00:00,0,67,67.3,65.6,66,157499,1.2678,819936,-1.2048,25.1666,2.4241,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17434.90039,4468.72998,3449.679932,15105.58008,156.6799927,376.3299866,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-15 00:00:00,0,66.2,66.5,65.5,65.6,105174,0.8466,814966,-0.6079,25.0141,2.4389,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17354,4443.049805,3449.389893,15037.75977,156.4799957,375.2600098,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-16 00:00:00,1,66.2,67.5,65.8,66.2,141524,1.1392,822420,0.9105,25.2429,2.4167,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17278.69922,4480.700195,3465.76001,15161.53027,157.8500061,378.0499878,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-17 00:00:00,0,66.2,67.2,65.5,65.6,169502,1.3644,814966,-0.9105,25.0141,2.4389,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17276.78906,4473.75,3473.600098,15181.91992,157.9400024,378.3099976,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-22 00:00:00,0,63.2,65,63.1,64.6,165678,1.3336,802543,-1.5361,24.6328,2.4766,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16925.82031,4354.189941,3345.030029,14746.40039,152.4400024,366.1499939,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-23 00:00:00,1,65.9,66.1,65,65.2,118464,0.9536,809997,0.9245,24.8616,2.4538,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17078.2207,4395.640137,3412.02002,14896.84961,154.5299988,369.5700073,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-24 00:00:00,1,66,67.1,65.8,67,128088,1.031,832359,2.7233,25.5479,2.3879,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17260.18945,4448.97998,3457.449951,15052.24023,156.6000061,372.980011,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-27 00:00:00,0,67.3,67.5,66,66.3,93097,0.7494,823663,-1.0503,25.281,2.4131,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17313.76953,4448.97998,3457.449951,15052.24023,156.6000061,372.980011,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-28 00:00:00,0,65.8,66,65.3,65.3,80807,0.6504,811239,-1.5198,24.8997,2.4501,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17181.43945,4443.109863,3445.439941,14969.96973,155.1900024,370.3500061,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-29 00:00:00,0,63.6,64.3,63,63,218033,1.755,782666,-3.5857,24.0227,2.5395,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16855.46094,4352.629883,3314.389893,14546.67969,150.5899963,359.8699951,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-09-30 00:00:00,1,63.3,64.4,62.5,64,120964,0.9737,795089,1.5748,24.404,2.4998,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16934.76953,4359.459961,3263.840088,14512.44043,150.3999939,359.2799988,0.08,3.96,5400530,38,1.125,1.5,0.35,0.77,2.441,0.086,0.25,0.43,100.71,101.84,95.99,101.04,100.76,100.22,101.2,99.7
2021-10-01 00:00:00,0,63.4,63.8,62.1,62.6,143009,1.1511,777697,-2.2118,20.6857,2.5557,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16570.89063,4307.540039,3258.090088,14448.58008,149.3200073,357.9599915,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-04 00:00:00,0,63.1,63.3,60.6,60.8,131588,1.0592,755335,-2.9175,20.0909,2.6314,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16408.34961,4307.540039,3258.090088,14448.58008,149.3200073,357.9599915,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-05 00:00:00,1,58.7,61.3,58,61.1,190242,1.5313,759062,0.4922,20.1901,2.6185,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16460.75,4300.459961,3180.060059,14255.48047,148.0599976,352.6199951,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-06 00:00:00,0,61.5,61.7,59.5,59.9,132290,1.0649,744154,-1.9835,19.7935,2.6709,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16393.16016,4345.720215,3227.25,14433.83008,150.1699982,357.3800049,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-07 00:00:00,1,60.9,62.6,60.8,62.5,151564,1.22,776454,4.249,20.6527,2.5598,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16713.85938,4363.549805,3238.790039,14501.91016,151.1499939,359.6700134,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-08 00:00:00,0,62.6,62.6,61,61.1,115288,0.928,759062,-2.2655,20.1901,2.6185,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16640.42969,4399.759766,3274.47998,14654.01953,152.5299988,362.9700012,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-12 00:00:00,0,59.5,59.7,58.5,58.5,163058,1.3125,726761,-4.3485,19.3309,2.7349,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16462.83984,4361.189941,3221.22998,14486.2002,151.1199951,358.3900146,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-13 00:00:00,0,58.3,58.9,56.4,56.4,232296,1.8698,700672,-3.6558,18.637,2.8367,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16347.99023,4350.649902,3178.149902,14465.91992,150.3399963,357.1400146,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-14 00:00:00,1,57.3,57.6,56.5,56.7,118944,0.9574,704399,0.5305,18.7361,2.8217,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16387.2793,4363.799805,3192.75,14571.63965,151.2599945,360,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-15 00:00:00,1,58.2,60.2,58,59.1,213190,1.7161,734215,4.1457,19.5292,2.7071,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16781.18945,4438.259766,3291.23999,14823.42969,154.6699982,366.6300049,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-18 00:00:00,0,59.7,59.7,58.4,58.4,119994,0.9659,725519,-1.1915,19.2979,2.7395,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16705.46094,4438.259766,3291.23999,14823.42969,154.6699982,366.6300049,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-19 00:00:00,1,59.1,59.9,58.4,59.6,103901,0.8363,740427,2.034,19.6944,2.6844,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16900.66992,4486.459961,3338.780029,15021.80957,157.2299957,372.6499939,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-20 00:00:00,0,59.8,60.2,58.3,58.7,150444,1.211,729246,-1.5216,19.397,2.7255,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16887.82031,4519.629883,3381.449951,15129.08984,158.7899933,375.4700012,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-21 00:00:00,0,58.1,59.1,57.4,58,131728,1.0603,720550,-1.1997,19.1657,2.7584,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16889.50977,4536.189941,3374.219971,15121.67969,158.3500061,374.980011,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-22 00:00:00,1,58,58.5,57.2,58.3,104075,0.8377,724277,0.5159,19.2648,2.7442,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16888.74023,4549.779785,3412.050049,15215.7002,158.9600067,377.269989,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-25 00:00:00,1,58,59.4,57.3,59.4,122369,0.985,737942,1.8692,19.6283,2.6934,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,16894.24023,4549.779785,3412.050049,15215.7002,158.9600067,377.269989,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-26 00:00:00,1,59.8,60.8,59.4,59.8,179241,1.4428,742912,0.6711,19.7605,2.6754,2.43,4.05,25.92,20,244.5,213.31,75.56,124232695,82363862,17034.33984,4566.47998,3392.389893,15226.70996,158.9299927,377.9299927,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-27 00:00:00,1,60,61.9,59.6,61.9,205673,1.6555,769000,3.4515,20.4544,2.5846,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17074.55078,4574.790039,3392.959961,15235.70996,159.3800049,379.1199951,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-28 00:00:00,0,60.7,61.1,59.8,59.8,274100,2.2063,742912,-3.4515,19.7605,2.6754,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17041.63086,4551.680176,3360.290039,15235.83984,159.2400055,380,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-10-29 00:00:00,0,59.5,59.5,58,58,229397,1.8465,720550,-3.0563,19.1657,2.7584,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,16987.41016,4596.419922,3438.830078,15448.12012,160.8399963,384.2200012,0.08,3.83,5739209,39,1.125,1.5,0.35,0.77,2.442,0.083,0.3,0.5,101,102.14,105.09,100.21,101.55,99.9,100.61,99.17
2021-11-01 00:00:00,0,58.1,58.6,57.4,57.6,134144,1.0798,715580,-0.692,19.0335,2.7776,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17068.24023,4596.419922,3438.830078,15448.12012,160.8399963,384.2200012,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-02 00:00:00,1,58.2,60.2,58.1,59,196610,1.5826,732973,2.4015,19.4961,2.7117,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17065.9707,4613.669922,3506.280029,15595.91992,161.2899933,387.4299927,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-03 00:00:00,1,60,60.1,59,59.2,93583,0.7533,735458,0.3384,19.5622,2.7025,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17122.16016,4630.649902,3548.860107,15649.59961,162.7100067,389.0499878,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-04 00:00:00,0,59.9,59.9,58.5,58.6,76461,0.6155,728004,-1.0187,19.364,2.7302,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17078.85938,4660.569824,3590.169922,15811.58008,163.6600037,393.1799927,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-05 00:00:00,1,59.6,60.9,59.2,60.4,187161,1.4992,754056,3.0254,20.0569,2.6359,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17296.90039,4680.060059,3715.76001,15940.30957,166.2200012,398.2200012,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-08 00:00:00,1,60.7,62.5,60.5,62.5,207964,1.6658,780274,3.4177,20.7543,2.5473,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17415.30078,4680.060059,3715.76001,15940.30957,166.2200012,398.2200012,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-09 00:00:00,1,63.8,64.9,63.1,63.1,229917,1.8416,787764,0.9554,20.9535,2.5231,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17541.35938,4701.700195,3803.330078,15982.36035,167.9799957,398.0599976,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-10 00:00:00,0,63.4,64,62.4,63.1,128033,1.0255,787764,0,20.9535,2.5231,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17559.65039,4685.25,3800.570068,15886.54004,167.2899933,395.3200073,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-11 00:00:00,0,62.4,62.8,62.1,62.2,108617,0.87,776528,-1.4366,20.6547,2.5596,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17452.51953,4646.709961,3693.02002,15622.70996,164.5299988,389.5100098,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-12 00:00:00,1,63.3,63.8,62.5,62.6,108784,0.8714,781522,0.641,20.7875,2.5432,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17518.13086,4649.27002,3764.48999,15704.28027,165.3000031,390.5899963,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-15 00:00:00,1,63.6,63.7,62.8,63.4,74723,0.5986,791438,1.2699,21.0512,2.5114,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17634.4707,4649.27002,3764.48999,15704.28027,165.3000031,390.5899963,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
2021-11-16 00:00:00,0,63.7,63.7,63,63,75321,0.6034,786445,-0.6329,20.9184,2.5273,3.99,6.82,34.79,46.23,250.28,219.03,66.45,124232695,100250474,17693.13086,4682.799805,3793.75,15853.84961,167.1399994,394.6099854,0.08,3.66,5739209,37,1.125,1.5,0.35,0.77,2.442,0.082,0.31,0.57,101.24,102.63,103.72,100.41,102.42,100.16,100.13,99.64
